geocode,slug_tentado,http_status,slug_final
2504306,CATOLE_DO_ROCHA,200,CATOLE_DO_ROCHA
2504355,CATURITE,200,CATURITE
2504405,CONCEICAO,200,CONCEICAO
2504504,CONDADO,200,CONDADO
2504603,CONDE,200,CONDE
2504702,CONGO,200,CONGO
2504801,COREMAS,200,COREMAS
2504850,COXIXOLA,200,COXIXOLA
2504900,CRUZ_DO_ESPIRITO_SANTO,200,CRUZ_DO_ESPIRITO_SANTO
2505006,CUBATI,200,CUBATI
2505105,CUITE,200,CUITE
2505204,CUITEGI,200,CUITEGI
2505238,CUITE_DE_MAMANGUAPE,200,CUITE_DE_MAMANGUAPE
2505279,CURRAL_DE_CIMA,200,CURRAL_DE_CIMA
2505303,CURRAL_VELHO,200,CURRAL_VELHO
2505352,DAMIAO,200,DAMIAO
2505402,DESTERRO,200,DESTERRO
2505501,VISTA_SERRANA,200,VISTA_SERRANA
2505600,DIAMANTE,200,DIAMANTE
2505709,DONA_INES,200,DONA_INES
2505808,DUAS_ESTRADAS,200,DUAS_ESTRADAS
2505907,EMAS,200,EMAS
2506004,ESPERANCA,200,ESPERANCA
2506103,FAGUNDES,200,FAGUNDES
2506202,FREI_MARTINHO,200,FREI_MARTINHO
2506251,GADO_BRAVO,200,GADO_BRAVO
2506301,GUARABIRA,200,GUARABIRA
2506400,GURINHEM,200,GURINHEM
2506509,GURJAO,200,GURJAO
2506608,IBIARA,200,IBIARA
2506707,IMACULADA,200,IMACULADA
2506806,INGA,200,INGA
2506905,ITABAIANA,200,ITABAIANA
2507002,ITAPORANGA,200,ITAPORANGA
2507101,ITAPOROROCA,200,ITAPOROROCA
2507200,ITATUBA,200,ITATUBA
2507309,JACARAU,200,JACARAU
2507408,JERICO,200,JERICO
2507507,JOAO_PESSOA,200,JOAO_PESSOA
2507606,JUAREZ_TAVORA,200,JUAREZ_TAVORA
2507705,JUAZEIRINHO,200,JUAZEIRINHO
2507804,JUNCO_DO_SERIDO,200,JUNCO_DO_SERIDO
2507903,JURIPIRANGA,200,JURIPIRANGA
2508000,JURU,200,JURU
2508109,LAGOA,200,LAGOA
2508208,LAGOA_DE_DENTRO,200,LAGOA_DE_DENTRO
2508307,LAGOA_SECA,200,LAGOA_SECA
2508406,LASTRO,200,LASTRO
2508505,LIVRAMENTO,200,LIVRAMENTO
2508554,LOGRADOURO,200,LOGRADOURO
2508604,LUCENA,200,LUCENA
2508703,MAE_DAGUA,200,MAE_DAGUA
2508802,MALTA,200,MALTA
2508901,MAMANGUAPE,200,MAMANGUAPE
2509008,MANAIRA,200,MANAIRA
2509057,MARCACAO,200,MARCACAO
2509107,MARI,200,MARI
2509156,MARIZOPOLIS,200,MARIZOPOLIS
2509206,MASSARANDUBA,200,MASSARANDUBA
2509305,MATARACA,200,MATARACA
2509339,MATINHAS,200,MATINHAS
2509370,MATO_GROSSO,200,MATO_GROSSO
2509396,MATUREIA,200,MATUREIA
2509404,MOGEIRO,200,MOGEIRO
2509503,MONTADAS,200,MONTADAS
2509602,MONTE_HOREBE,200,MONTE_HOREBE
2509701,MONTEIRO,200,MONTEIRO
2509800,MULUNGU_2,200,MULUNGU
2509909,NATUBA,200,NATUBA
2510006,NAZAREZINHO,200,NAZAREZINHO
2510105,NOVA_FLORESTA,200,NOVA_FLORESTA
2510204,NOVA_OLINDA_3,200,NOVA_OLINDA
2510303,NOVA_PALMEIRA,200,NOVA_PALMEIRA
2510402,OLHO_DAGUA,200,OLHO_DAGUA
2510501,OLIVEDOS,200,OLIVEDOS
2510600,OURO_VELHO,200,OURO_VELHO
2510659,PARARI,200,PARARI
2510709,PASSAGEM_2,200,PASSAGEM
2510808,PATOS,200,PATOS
2510907,PAULISTA,200,PAULISTA
2511004,PEDRA_BRANCA_2,200,PEDRA_BRANCA
2511103,PEDRA_LAVRADA,200,PEDRA_LAVRADA
2511202,PEDRAS_DE_FOGO,200,PEDRAS_DE_FOGO
2511301,PIANCO,200,PIANCO
2511400,PICUI,200,PICUI
2511509,PILAR,200,PILAR
2511608,PILOES_2,200,PILOES
2511707,PILOEZINHOS,200,PILOEZINHOS
2511806,PIRPIRITUBA,200,PIRPIRITUBA
2511905,PITIMBU,200,PITIMBU
2512002,POCINHOS,200,POCINHOS
2512036,POCO_DANTAS,200,POCO_DANTAS
2512077,POCO_DE_JOSE_DE_MOURA,200,POCO_DE_JOSE_DE_MOURA
2512101,POMBAL,200,POMBAL
2512200,PRATA,200,PRATA
2512309,PRINCESA_ISABEL,200,PRINCESA_ISABEL
2512408,PUXINANA,200,PUXINANA
2512507,QUEIMADAS,200,QUEIMADAS
2512606,QUIXABA,200,QUIXABA
2512705,REMIGIO,200,REMIGIO
2512721,PEDRO_REGIS,200,PEDRO_REGIS
2512747,RIACHAO_2,200,RIACHAO
2512754,RIACHAO_DO_BACAMARTE,200,RIACHAO_DO_BACAMARTE
2512762,RIACHAO_DO_POCO,200,RIACHAO_DO_POCO
2512788,RIACHO_DE_SANTO_ANTONIO,200,RIACHO_DE_SANTO_ANTONIO
2512804,RIACHO_DOS_CAVALOS,200,RIACHO_DOS_CAVALOS
2512903,RIO_TINTO,200,RIO_TINTO
2513000,SALGADINHO,200,SALGADINHO
2513109,SALGADO_DE_SAO_FELIX,200,SALGADO_DE_SAO_FELIX
2513158,SANTA_CECILIA,200,SANTA_CECILIA
2513208,SANTA_CRUZ_2,200,SANTA_CRUZ
2513307,SANTA_HELENA_2,200,SANTA_HELENA
2513356,SANTA_INES_2,200,SANTA_INES
2513406,SANTA_LUZIA_2,200,SANTA_LUZIA
2513505,SANTANA_DE_MANGUEIRA,200,SANTANA_DE_MANGUEIRA
2513604,SANTANA_DOS_GARROTES,200,SANTANA_DOS_GARROTES
2513653,JOCA_CLAUDINO,200,JOCA_CLAUDINO
2513703,SANTA_RITA_2,200,SANTA_RITA
2513802,SANTA_TERESINHA,200,SANTA_TERESINHA
2513851,SANTO_ANDRE,200,SANTO_ANDRE
2513901,SAO_BENTO_2,200,SAO_BENTO
2513927,SAO_BENTINHO,200,SAO_BENTINHO
2513943,SAO_DOMINGOS_DO_CARIRI,200,SAO_DOMINGOS_DO_CARIRI
2513968,SAO_DOMINGOS,200,SAO_DOMINGOS
2513984,SAO_FRANCISCO,200,SAO_FRANCISCO
2514008,SAO_JOAO_DO_CARIRI,200,SAO_JOAO_DO_CARIRI
2514107,SAO_JOAO_DO_TIGRE,200,SAO_JOAO_DO_TIGRE
2514206,SAO_JOSE_DA_LAGOA_TAPADA,200,SAO_JOSE_DA_LAGOA_TAPADA
2514305,SAO_JOSE_DE_CAIANA,200,SAO_JOSE_DE_CAIANA
2514404,SAO_JOSE_DE_ESPINHARAS,200,SAO_JOSE_DE_ESPINHARAS
2514453,SAO_JOSE_DOS_RAMOS,200,SAO_JOSE_DOS_RAMOS
2514503,SAO_JOSE_DE_PIRANHAS,200,SAO_JOSE_DE_PIRANHAS
2514552,SAO_JOSE_DE_PRINCESA,200,SAO_JOSE_DE_PRINCESA
2514602,SAO_JOSE_DO_BONFIM,200,SAO_JOSE_DO_BONFIM
2514651,SAO_JOSE_DO_BREJO_DO_CRUZ,200,SAO_JOSE_DO_BREJO_DO_CRUZ
2514701,SAO_JOSE_DO_SABUGI,200,SAO_JOSE_DO_SABUGI
2514800,SAO_JOSE_DOS_CORDEIROS,200,SAO_JOSE_DOS_CORDEIROS
2514909,SAO_MAMEDE,200,SAO_MAMEDE
2515005,SAO_MIGUEL_DE_TAIPU,200,SAO_MIGUEL_DE_TAIPU
2515104,SAO_SEBASTIAO_DE_LAGOA_DE_ROCA,200,SAO_SEBASTIAO_DE_LAGOA_DE_ROCA
2515203,SAO_SEBASTIAO_DO_UMBUZEIRO,200,SAO_SEBASTIAO_DO_UMBUZEIRO
2515302,SAPE,200,SAPE
2515401,SAO_VICENTE_DO_SERIDO,200,SAO_VICENTE_DO_SERIDO
2515500,SERRA_BRANCA,200,SERRA_BRANCA
2515609,SERRA_DA_RAIZ,200,SERRA_DA_RAIZ
2515708,SERRA_GRANDE,200,SERRA_GRANDE
2515807,SERRA_REDONDA,200,SERRA_REDONDA
2515906,SERRARIA,200,SERRARIA
2515930,SERTAOZINHO,200,SERTAOZINHO
2515971,SOBRADO,200,SOBRADO
2516003,SOLANEA,200,SOLANEA
2516102,SOLEDADE,200,SOLEDADE
2516151,SOSSEGO,200,SOSSEGO
2516201,SOUSA,200,SOUSA
2516300,SUME,200,SUME
2516409,TACIMA,200,TACIMA
2516508,TAPEROA,200,TAPEROA
2516607,TAVARES,200,TAVARES
2516706,TEIXEIRA,200,TEIXEIRA
2516755,TENORIO,200,TENORIO
2516805,TRIUNFO,200,TRIUNFO
2516904,UIRAUNA,200,UIRAUNA
2517001,UMBUZEIRO,200,UMBUZEIRO
2517100,VARZEA_2,200,VARZEA
2517209,VIEIROPOLIS,200,VIEIROPOLIS
2517407,ZABELE,200,ZABELE
2600054,ABREU_E_LIMA,200,ABREU_E_LIMA
2600104,AFOGADOS_DA_INGAZEIRA,200,AFOGADOS_DA_INGAZEIRA
2600203,AFRANIO,200,AFRANIO
2600302,AGRESTINA,200,AGRESTINA
2600401,AGUA_PRETA,200,AGUA_PRETA
2600500,AGUAS_BELAS,200,AGUAS_BELAS
2600609,ALAGOINHA_2,200,ALAGOINHA
2600708,ALIANCA,200,ALIANCA
2600807,ALTINHO,200,ALTINHO
2600906,AMARAJI,200,AMARAJI
2601003,ANGELIM,200,ANGELIM
2601052,ARACOIABA_2,200,ARACOIABA
2601102,ARARIPINA,200,ARARIPINA
2601201,ARCOVERDE,200,ARCOVERDE
2601300,BARRA_DE_GUABIRABA,200,BARRA_DE_GUABIRABA
2601409,BARREIROS,200,BARREIROS
2601508,BELEM_DE_MARIA,200,BELEM_DE_MARIA
2601607,BELEM_DO_SAO_FRANCISCO,200,BELEM_DO_SAO_FRANCISCO
2601706,BELO_JARDIM,200,BELO_JARDIM
2601805,BETANIA,200,BETANIA
2601904,BEZERROS,200,BEZERROS
2602001,BODOCO,200,BODOCO
2602100,BOM_CONSELHO,200,BOM_CONSELHO
2602209,BOM_JARDIM_2,200,BOM_JARDIM
2602308,BONITO_2,200,BONITO
2602407,BREJAO,200,BREJAO
2602506,BREJINHO_2,200,BREJINHO
2602605,BREJO_DA_MADRE_DE_DEUS,200,BREJO_DA_MADRE_DE_DEUS
2602704,BUENOS_AIRES,200,BUENOS_AIRES
2602803,BUIQUE,200,BUIQUE
2602902,CABO_DE_SANTO_AGOSTINHO,200,CABO_DE_SANTO_AGOSTINHO
2603009,CABROBO,200,CABROBO
2603108,CACHOEIRINHA_2,200,CACHOEIRINHA
2603207,CAETES,200,CAETES
2603306,CALCADO,200,CALCADO
2603405,CALUMBI,200,CALUMBI
2603454,CAMARAGIBE,200,CAMARAGIBE
2603504,CAMOCIM_DE_SAO_FELIX,200,CAMOCIM_DE_SAO_FELIX
2603603,CAMUTANGA,200,CAMUTANGA
2603702,CANHOTINHO,200,CANHOTINHO
2603801,CAPOEIRAS,200,CAPOEIRAS
2603900,CARNAIBA,200,CARNAIBA
2603926,CARNAUBEIRA_DA_PENHA,200,CARNAUBEIRA_DA_PENHA
2604007,CARPINA,200,CARPINA
2604106,CARUARU,200,CARUARU
2604155,CASINHAS,200,CASINHAS
2604205,CATENDE,200,CATENDE
2604304,CEDRO_2,200,CEDRO
2604403,CHA_DE_ALEGRIA,200,CHA_DE_ALEGRIA
2604502,CHA_GRANDE,200,CHA_GRANDE
2604601,CONDADO_2,200,CONDADO
2604700,CORRENTES,200,CORRENTES
2604809,CORTES,200,CORTES
2604908,CUMARU,200,CUMARU
2605004,CUPIRA,200,CUPIRA
2605103,CUSTODIA,200,CUSTODIA
2605152,DORMENTES,200,DORMENTES
2605202,ESCADA,200,ESCADA
2605301,EXU,200,EXU
2605400,FEIRA_NOVA,200,FEIRA_NOVA
2605509,FERREIROS,200,FERREIROS
2605608,FLORES,200,FLORES
2605707,FLORESTA,200,FLORESTA
2605806,FREI_MIGUELINHO,200,FREI_MIGUELINHO
2605905,GAMELEIRA,200,GAMELEIRA
2606002,GARANHUNS,200,GARANHUNS
2606101,GLORIA_DO_GOITA,200,GLORIA_DO_GOITA
2606200,GOIANA,200,GOIANA
2606309,GRANITO,200,GRANITO
2606408,GRAVATA,200,GRAVATA
2606507,IATI,200,IATI
2606606,IBIMIRIM,200,IBIMIRIM
2606705,IBIRAJUBA,200,IBIRAJUBA
2606804,IGARASSU,200,IGARASSU
2606903,IGUARACY,200,IGUARACY
2607000,INAJA,200,INAJA
2607109,INGAZEIRA,200,INGAZEIRA
2607208,IPOJUCA,200,IPOJUCA
2607307,IPUBI,200,IPUBI
2607406,ITACURUBA,200,ITACURUBA
2607505,ITAIBA,200,ITAIBA
2607604,ILHA_DE_ITAMARACA,200,ILHA_DE_ITAMARACA
2607653,ITAMBE,200,ITAMBE
2607703,ITAPETIM,200,ITAPETIM
2607752,ITAPISSUMA,200,ITAPISSUMA
2607802,ITAQUITINGA,200,ITAQUITINGA
2607901,JABOATAO_DOS_GUARARAPES,200,JABOATAO_DOS_GUARARAPES
2607950,JAQUEIRA,200,JAQUEIRA
2608008,JATAUBA,200,JATAUBA
2608057,JATOBA_2,200,JATOBA
2608107,JOAO_ALFREDO,200,JOAO_ALFREDO
2608206,JOAQUIM_NABUCO,200,JOAQUIM_NABUCO
2608255,JUCATI,200,JUCATI
2608305,JUPI,200,JUPI
2608404,JUREMA_2,200,JUREMA
2608453,LAGOA_DO_CARRO,200,LAGOA_DO_CARRO
2608503,LAGOA_DE_ITAENGA,200,LAGOA_DE_ITAENGA
2608602,LAGOA_DO_OURO,200,LAGOA_DO_OURO
2608701,LAGOA_DOS_GATOS,200,LAGOA_DOS_GATOS
2608750,LAGOA_GRANDE,200,LAGOA_GRANDE
2608800,LAJEDO,200,LAJEDO
2608909,LIMOEIRO,200,LIMOEIRO
2609006,MACAPARANA,200,MACAPARANA
2609105,MACHADOS,200,MACHADOS
2609154,MANARI,200,MANARI
2609204,MARAIAL,200,MARAIAL
2609303,MIRANDIBA,200,MIRANDIBA
2609402,MORENO,200,MORENO
2609501,NAZARE_DA_MATA,200,NAZARE_DA_MATA
2609600,OLINDA,200,OLINDA
2609709,OROBO,200,OROBO
2609808,OROCO,200,OROCO
2609907,OURICURI,200,OURICURI
2610004,PALMARES,200,PALMARES
2610103,PALMEIRINA,200,PALMEIRINA
2610202,PANELAS,200,PANELAS
2610301,PARANATAMA,200,PARANATAMA
2610400,PARNAMIRIM_2,200,PARNAMIRIM
2610509,PASSIRA,200,PASSIRA
2610608,PAUDALHO,200,PAUDALHO
2610707,PAULISTA_2,200,PAULISTA
2610806,PEDRA,200,PEDRA
2610905,PESQUEIRA,200,PESQUEIRA
2611002,PETROLANDIA,200,PETROLANDIA
2611101,PETROLINA,200,PETROLINA
2611200,POCAO,200,POCAO
2611309,POMBOS,200,POMBOS
2611408,PRIMAVERA_2,200,PRIMAVERA
2611507,QUIPAPA,200,QUIPAPA
2611533,QUIXABA_2,200,QUIXABA
2611606,RECIFE,200,RECIFE
2611705,RIACHO_DAS_ALMAS,200,RIACHO_DAS_ALMAS
2611804,RIBEIRAO,200,RIBEIRAO
2611903,RIO_FORMOSO,200,RIO_FORMOSO
2612000,SAIRE,200,SAIRE
2612109,SALGADINHO_2,200,SALGADINHO
2612208,SALGUEIRO,200,SALGUEIRO
2612307,SALOA,200,SALOA
2612406,SANHARO,200,SANHARO
2612455,SANTA_CRUZ_3,200,SANTA_CRUZ
2612471,SANTA_CRUZ_DA_BAIXA_VERDE,200,SANTA_CRUZ_DA_BAIXA_VERDE
2612505,SANTA_CRUZ_DO_CAPIBARIBE,200,SANTA_CRUZ_DO_CAPIBARIBE
2612554,SANTA_FILOMENA_2,200,SANTA_FILOMENA
2612604,SANTA_MARIA_DA_BOA_VISTA,200,SANTA_MARIA_DA_BOA_VISTA
2612703,SANTA_MARIA_DO_CAMBUCA,200,SANTA_MARIA_DO_CAMBUCA
2612802,SANTA_TEREZINHA,200,SANTA_TEREZINHA
2612901,SAO_BENEDITO_DO_SUL,200,SAO_BENEDITO_DO_SUL
2613008,SAO_BENTO_DO_UNA,200,SAO_BENTO_DO_UNA
2613107,SAO_CAITANO,200,SAO_CAITANO
2613206,SAO_JOAO,200,SAO_JOAO
2613305,SAO_JOAQUIM_DO_MONTE,200,SAO_JOAQUIM_DO_MONTE
2613404,SAO_JOSE_DA_COROA_GRANDE,200,SAO_JOSE_DA_COROA_GRANDE
2613503,SAO_JOSE_DO_BELMONTE,200,SAO_JOSE_DO_BELMONTE
2613602,SAO_JOSE_DO_EGITO,200,SAO_JOSE_DO_EGITO
2613701,SAO_LOURENCO_DA_MATA,200,SAO_LOURENCO_DA_MATA
2613800,SAO_VICENTE_FERRER_2,200,SAO_VICENTE_FERRER
2613909,SERRA_TALHADA,200,SERRA_TALHADA
2614006,SERRITA,200,SERRITA
2614105,SERTANIA,200,SERTANIA
2614204,SIRINHAEM,200,SIRINHAEM
2614303,MOREILANDIA,200,MOREILANDIA
2614402,SOLIDAO,200,SOLIDAO
2614501,SURUBIM,200,SURUBIM
2614600,TABIRA,200,TABIRA
2614709,TACAIMBO,200,TACAIMBO
2614808,TACARATU,200,TACARATU
2614857,TAMANDARE,200,TAMANDARE
2615003,TAQUARITINGA_DO_NORTE,200,TAQUARITINGA_DO_NORTE
2615102,TEREZINHA,200,TEREZINHA
2615201,TERRA_NOVA,200,TERRA_NOVA
2615300,TIMBAUBA,200,TIMBAUBA
2615409,TORITAMA,200,TORITAMA
2615508,TRACUNHAEM,200,TRACUNHAEM
2615607,TRINDADE,200,TRINDADE
2615706,TRIUNFO_2,200,TRIUNFO
2615805,TUPANATINGA,200,TUPANATINGA
2615904,TUPARETAMA,200,TUPARETAMA
2616001,VENTUROSA,200,VENTUROSA
2616100,VERDEJANTE,200,VERDEJANTE
2616183,VERTENTE_DO_LERIO,200,VERTENTE_DO_LERIO
2616209,VERTENTES,200,VERTENTES
2616308,VICENCIA,200,VICENCIA
2616407,VITORIA_DE_SANTO_ANTAO,200,VITORIA_DE_SANTO_ANTAO
2616506,XEXEU,200,XEXEU
2700102,AGUA_BRANCA_3,200,AGUA_BRANCA
2700201,ANADIA,200,ANADIA
2700300,ARAPIRACA,200,ARAPIRACA
2700409,ATALAIA,200,ATALAIA
2700508,BARRA_DE_SANTO_ANTONIO,200,BARRA_DE_SANTO_ANTONIO
2700607,BARRA_DE_SAO_MIGUEL_2,200,BARRA_DE_SAO_MIGUEL
2700706,BATALHA_2,200,BATALHA
2700805,BELEM_3,200,BELEM
2700904,BELO_MONTE,200,BELO_MONTE
2701001,BOCA_DA_MATA,200,BOCA_DA_MATA
2701100,BRANQUINHA,200,BRANQUINHA
2701209,CACIMBINHAS,200,CACIMBINHAS
2701308,CAJUEIRO,200,CAJUEIRO
2701357,CAMPESTRE,200,CAMPESTRE
2701407,CAMPO_ALEGRE,200,CAMPO_ALEGRE
2701506,CAMPO_GRANDE,200,CAMPO_GRANDE
2701605,CANAPI,200,CANAPI
2701704,CAPELA,200,CAPELA
2701803,CARNEIROS,200,CARNEIROS
2701902,CHA_PRETA,200,CHA_PRETA
2702009,COITE_DO_NOIA,200,COITE_DO_NOIA
2702108,COLONIA_LEOPOLDINA,200,COLONIA_LEOPOLDINA
2702207,COQUEIRO_SECO,200,COQUEIRO_SECO
2702306,CORURIPE,200,CORURIPE
2702355,CRAIBAS,200,CRAIBAS
2702405,DELMIRO_GOUVEIA,200,DELMIRO_GOUVEIA
2702504,DOIS_RIACHOS,200,DOIS_RIACHOS
2702553,ESTRELA_DE_ALAGOAS,200,ESTRELA_DE_ALAGOAS
2702603,FEIRA_GRANDE,200,FEIRA_GRANDE
2702702,FELIZ_DESERTO,200,FELIZ_DESERTO
2702801,FLEXEIRAS,200,FLEXEIRAS
2702900,GIRAU_DO_PONCIANO,200,GIRAU_DO_PONCIANO
2703007,IBATEGUARA,200,IBATEGUARA
2703106,IGACI,200,IGACI
2703205,IGREJA_NOVA,200,IGREJA_NOVA
2703304,INHAPI,200,INHAPI
2703403,JACARE_DOS_HOMENS,200,JACARE_DOS_HOMENS
2703502,JACUIPE,200,JACUIPE
2703601,JAPARATINGA,200,JAPARATINGA
2703700,JARAMATAIA,200,JARAMATAIA
2703759,JEQUIA_DA_PRAIA,200,JEQUIA_DA_PRAIA
2703809,JOAQUIM_GOMES,200,JOAQUIM_GOMES
2703908,JUNDIA_2,200,JUNDIA
2704005,JUNQUEIRO,200,JUNQUEIRO
2704104,LAGOA_DA_CANOA,200,LAGOA_DA_CANOA
2704203,LIMOEIRO_DE_ANADIA,200,LIMOEIRO_DE_ANADIA
2704302,MACEIO,200,MACEIO
2704401,MAJOR_ISIDORO,200,MAJOR_ISIDORO
2704500,MARAGOGI,200,MARAGOGI
2704609,MARAVILHA,200,MARAVILHA
2704708,MARECHAL_DEODORO,200,MARECHAL_DEODORO
2704807,MARIBONDO,200,MARIBONDO
2704906,MAR_VERMELHO,200,MAR_VERMELHO
2705002,MATA_GRANDE,200,MATA_GRANDE
2705101,MATRIZ_DE_CAMARAGIBE,200,MATRIZ_DE_CAMARAGIBE
2705200,MESSIAS,200,MESSIAS
2705309,MINADOR_DO_NEGRAO,200,MINADOR_DO_NEGRAO
2705408,MONTEIROPOLIS,200,MONTEIROPOLIS
2705507,MURICI,200,MURICI
2705606,NOVO_LINO,200,NOVO_LINO
2705705,OLHO_DAGUA_DAS_FLORES,200,OLHO_DAGUA_DAS_FLORES
2705804,OLHO_DAGUA_DO_CASADO,200,OLHO_DAGUA_DO_CASADO
2705903,OLHO_DAGUA_GRANDE,200,OLHO_DAGUA_GRANDE
2706000,OLIVENCA,200,OLIVENCA
2706109,OURO_BRANCO_2,200,OURO_BRANCO
2706208,PALESTINA,200,PALESTINA
2706307,PALMEIRA_DOS_INDIOS,200,PALMEIRA_DOS_INDIOS
2706406,PAO_DE_ACUCAR,200,PAO_DE_ACUCAR
2706422,PARICONHA,200,PARICONHA
2706448,PARIPUEIRA,200,PARIPUEIRA
2706505,PASSO_DE_CAMARAGIBE,200,PASSO_DE_CAMARAGIBE
2706604,PAULO_JACINTO,200,PAULO_JACINTO
2706703,PENEDO,200,PENEDO
2706802,PIACABUCU,200,PIACABUCU
2706901,PILAR_2,200,PILAR
2707008,PINDOBA,200,PINDOBA
2707107,PIRANHAS,200,PIRANHAS
2707206,POCO_DAS_TRINCHEIRAS,200,POCO_DAS_TRINCHEIRAS
2707305,PORTO_CALVO,200,PORTO_CALVO
2707404,PORTO_DE_PEDRAS,200,PORTO_DE_PEDRAS
2707503,PORTO_REAL_DO_COLEGIO,200,PORTO_REAL_DO_COLEGIO
2707602,QUEBRANGULO,200,QUEBRANGULO
2707701,RIO_LARGO,200,RIO_LARGO
2707800,ROTEIRO,200,ROTEIRO
2707909,SANTA_LUZIA_DO_NORTE,200,SANTA_LUZIA_DO_NORTE
2708006,SANTANA_DO_IPANEMA,200,SANTANA_DO_IPANEMA
2708105,SANTANA_DO_MUNDAU,200,SANTANA_DO_MUNDAU
2708204,SAO_BRAS,200,SAO_BRAS
2708303,SAO_JOSE_DA_LAJE,200,SAO_JOSE_DA_LAJE
2708402,SAO_JOSE_DA_TAPERA,200,SAO_JOSE_DA_TAPERA
2708501,SAO_LUIS_DO_QUITUNDE,200,SAO_LUIS_DO_QUITUNDE
2708600,SAO_MIGUEL_DOS_CAMPOS,200,SAO_MIGUEL_DOS_CAMPOS
2708709,SAO_MIGUEL_DOS_MILAGRES,200,SAO_MIGUEL_DOS_MILAGRES
2708808,SAO_SEBASTIAO,200,SAO_SEBASTIAO
2708907,SATUBA,200,SATUBA
2708956,SENADOR_RUI_PALMEIRA,200,SENADOR_RUI_PALMEIRA
2709004,TANQUE_DARCA,200,TANQUE_DARCA
2709103,TAQUARANA,200,TAQUARANA
2709152,TEOTONIO_VILELA,200,TEOTONIO_VILELA
2709202,TRAIPU,200,TRAIPU
2709301,UNIAO_DOS_PALMARES,200,UNIAO_DOS_PALMARES
2709400,VICOSA_2,200,VICOSA
2800100,AMPARO_DE_SAO_FRANCISCO,200,AMPARO_DE_SAO_FRANCISCO
2800209,AQUIDABA,200,AQUIDABA
2800308,ARACAJU,200,ARACAJU
2800407,ARAUA,200,ARAUA
2800506,AREIA_BRANCA_2,200,AREIA_BRANCA
2800605,BARRA_DOS_COQUEIROS,200,BARRA_DOS_COQUEIROS
2800670,BOQUIM,200,BOQUIM
2800704,BREJO_GRANDE,200,BREJO_GRANDE
2801009,CAMPO_DO_BRITO,200,CAMPO_DO_BRITO
2801108,CANHOBA,200,CANHOBA
2801207,CANINDE_DE_SAO_FRANCISCO,200,CANINDE_DE_SAO_FRANCISCO
2801306,CAPELA_2,200,CAPELA
2801405,CARIRA,200,CARIRA
2801504,CARMOPOLIS,200,CARMOPOLIS
2801603,CEDRO_DE_SAO_JOAO,200,CEDRO_DE_SAO_JOAO
2801702,CRISTINAPOLIS,200,CRISTINAPOLIS
2801900,CUMBE,200,CUMBE
2802007,DIVINA_PASTORA,200,DIVINA_PASTORA
2802106,ESTANCIA,200,ESTANCIA
2802205,FEIRA_NOVA_2,200,FEIRA_NOVA
2802304,FREI_PAULO,200,FREI_PAULO
2802403,GARARU,200,GARARU
2802502,GENERAL_MAYNARD,200,GENERAL_MAYNARD
2802601,GRACHO_CARDOSO,200,GRACHO_CARDOSO
2802700,ILHA_DAS_FLORES,200,ILHA_DAS_FLORES
2802809,INDIAROBA,200,INDIAROBA
2802908,ITABAIANA_2,200,ITABAIANA
2803005,ITABAIANINHA,200,ITABAIANINHA
2803104,ITABI,200,ITABI
2803203,ITAPORANGA_DAJUDA,200,ITAPORANGA_DAJUDA
2803302,JAPARATUBA,200,JAPARATUBA
2803401,JAPOATA,200,JAPOATA
2803500,LAGARTO,200,LAGARTO
2803609,LARANJEIRAS,200,LARANJEIRAS
2803708,MACAMBIRA,200,MACAMBIRA
2803807,MALHADA_DOS_BOIS,200,MALHADA_DOS_BOIS
2803906,MALHADOR,200,MALHADOR
2804003,MARUIM,200,MARUIM
2804102,MOITA_BONITA,200,MOITA_BONITA
2804201,MONTE_ALEGRE_DE_SERGIPE,200,MONTE_ALEGRE_DE_SERGIPE
2804300,MURIBECA,200,MURIBECA
2804409,NEOPOLIS,200,NEOPOLIS
2804458,NOSSA_SENHORA_APARECIDA,200,NOSSA_SENHORA_APARECIDA
2804508,NOSSA_SENHORA_DA_GLORIA,200,NOSSA_SENHORA_DA_GLORIA
2804607,NOSSA_SENHORA_DAS_DORES,200,NOSSA_SENHORA_DAS_DORES
2804706,NOSSA_SENHORA_DE_LOURDES,200,NOSSA_SENHORA_DE_LOURDES
2804805,NOSSA_SENHORA_DO_SOCORRO,200,NOSSA_SENHORA_DO_SOCORRO
2804904,PACATUBA_2,200,PACATUBA
2805000,PEDRA_MOLE,200,PEDRA_MOLE
2805109,PEDRINHAS,200,PEDRINHAS
2805208,PINHAO,200,PINHAO
2805307,PIRAMBU,200,PIRAMBU
2805406,POCO_REDONDO,200,POCO_REDONDO
2805505,POCO_VERDE,200,POCO_VERDE
2805604,PORTO_DA_FOLHA,200,PORTO_DA_FOLHA
2805703,PROPRIA,200,PROPRIA
2805802,RIACHAO_DO_DANTAS,200,RIACHAO_DO_DANTAS
2805901,RIACHUELO_2,200,RIACHUELO
2806008,RIBEIROPOLIS,200,RIBEIROPOLIS
2806107,ROSARIO_DO_CATETE,200,ROSARIO_DO_CATETE
2806206,SALGADO,200,SALGADO
2806305,SANTA_LUZIA_DO_ITANHY,200,SANTA_LUZIA_DO_ITANHY
2806404,SANTANA_DO_SAO_FRANCISCO,200,SANTANA_DO_SAO_FRANCISCO
